dbo;Staging_EWM_OBDConfirm_Control_Posiciones;2;Numero_Entrega;nvarchar;100;0;0;0;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Control_Posiciones;3;Numero_Posicion;nvarchar;40;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Control_Posiciones;4;Flag_Confirmacion;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Control_Posiciones;5;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Control_Posiciones;6;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OBDConfirm_Extensiones;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_OBDConfirm_Extensiones;2;Nombre_Campo;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Extensiones;3;ID_Referencia;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Extensiones;4;Valor_1;nvarchar;400;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Extensiones;5;Valor_2;nvarchar;400;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Extensiones;6;Valor_3;nvarchar;400;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Extensiones;7;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Extensiones;8;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OBDConfirm_Posiciones;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_OBDConfirm_Posiciones;2;Numero_Entrega;nvarchar;100;0;0;0;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;3;Numero_Posicion;nvarchar;40;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;4;Pedido_Ref;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;5;Material_SKU;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;6;Cantidad;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;7;Unidad;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;8;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Posiciones;9;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;2;Numero_Entrega;nvarchar;100;0;0;0;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Unidades_HDR;3;ID_Unidad_Manipulacion;nvarchar;200;0;0;1;0;NULL;0
