-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Material|Ce. |Alm.|Texto breve de material     |Lote      |UM| Libre utiliz.|     Bloqueado|En CtrlCal|TransyTras|    Devol.| Valor total| Valor total|Denom-almacén   |Alm|Mon. | Val.trans.c/cond.|Valor en insp.cal.|    Stock no libre|    Valor no libre| Val.stock bl.dev.|
| 50358268|4100|4161|UNA BASE MATTE 12F          |X80007    |PC|            0 |            5 |        0 |        0 |        0 |          0 |      8.385 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358269|4100|4161|UNA BASE MATTE 15Q 15C      |A40002    |PC|            8 |            0 |        0 |        0 |        0 |     13.440 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358270|4100|4161|UNA BASE MATTE 16F          |A60002    |PC|           13 |            0 |        0 |        0 |        0 |     21.879 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358272|4100|4161|UNA BASE MATTE 20N          |A40002    |PC|            3 |            0 |        0 |        0 |        0 |      5.700 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358273|4100|4161|UNA BASE MATTE 21Q 21C      |A90004    |PC|            3 |            0 |        0 |        0 |        0 |      5.700 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358274|4100|4161|UNA BASE MATTE 23F          |A20002    |PC|            4 |            0 |        0 |        0 |        0 |      7.508 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358275|4100|4161|UNA BASE MATTE 24F          |A40001    |PC|            2 |            0 |        0 |        0 |        0 |      3.382 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358281|4100|4161|UNA BASE MATTE 32Q 32C      |Z40002    |PC|            7 |            0 |        0 |        0 |        0 |     15.673 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50358284|4100|4161|UNA BASE MATTE 35Q 35C      |Z70003    |PC|            1 |            0 |        0 |        0 |        0 |      2.252 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50359264|4100|4161|UNA ESMALTE 3D GEL LIBERDAD |XBFB01    |PC|            0 |            5 |        0 |        0 |        0 |          0 |      3.490 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50360472|4100|4161|EKOS DES HID POLPA BURITI 2 |A50004    |PC|           49 |            0 |        0 |        0 |        0 |     57.869 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50360477|4100|4161|CHRONOS SERUM INTE LIFTING  |Z10001    |PC|            0 |            4 |        0 |        0 |        0 |          0 |     12.516 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50360477|4100|4161|CHRONOS SERUM INTE LIFTING  |Z20002    |PC|            5 |            0 |        0 |        0 |        0 |     15.645 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50360477|4100|4161|CHRONOS SERUM INTE LIFTING  |Z40004    |PC|            1 |            0 |        0 |        0 |        0 |      3.129 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50361867|4100|4161|FACES SOMBRA MONO BRIGHT GL |X5WN01    |PC|            0 |            3 |        0 |        0 |        0 |          0 |      2.994 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50361869|4100|4161|FACES SOMBRA MONO AZUL JOY  |X5WN01    |PC|            0 |            3 |        0 |        0 |        0 |          0 |      2.895 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50362074|4100|4161|NATURA HOMEM TATO EDP 100ML |A10001    |PC|            5 |            0 |        0 |        0 |        0 |     23.455 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50362074|4100|4161|NATURA HOMEM TATO EDP 100ML |A70005    |PC|            5 |            0 |        0 |        0 |        0 |     23.455 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50362074|4100|4161|NATURA HOMEM TATO EDP 100ML |Z50005    |PC|            1 |            0 |        0 |        0 |        0 |      4.691 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50362074|4100|4161|NATURA HOMEM TATO EDP 100ML |Z90006    |PC|            4 |            0 |        0 |        0 |        0 |     18.764 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50362440|4100|4161|LUMINA SPRAY TEXTURIZADOR 1 |XCF017    |PC|            0 |            5 |        0 |        0 |        0 |          0 |      7.645 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50362441|4100|4161|LUMINA SPRAY COND VOLUME 15 |X7F054    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      2.060 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50363003|4100|4161|UNA SERUM DE UNHAS E CUTICU |XA0013    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      1.381 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50363003|4100|4161|UNA SERUM DE UNHAS E CUTICU |ZC0003    |PC|            6 |            0 |        0 |        0 |        0 |      8.286 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50363466|4100|4161|CHRONOS SUPER SERUM 30ML    |ZA0012    |PC|            2 |            0 |        0 |        0 |        0 |      6.596 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50363466|4100|4161|CHRONOS SUPER SERUM 30ML    |ZB0014    |PC|            3 |            0 |        0 |        0 |        0 |      9.894 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364917|4100|4161|UNA BASE SERUM NUDE ME 10N  |Y2FV02    |PC|            0 |            5 |        0 |        0 |        0 |          0 |     22.010 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364918|4100|4161|UNA BASE SERUM NUDE ME 12F  |XAFV01    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      4.383 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364918|4100|4161|UNA BASE SERUM NUDE ME 12F  |Y2FV01    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      8.766 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364923|4100|4161|UNA BASE SERUM NUDE 21Q 21C |Y3FV01    |PC|            0 |            9 |        0 |        0 |        0 |          0 |     39.915 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364927|4100|4161|UNA BASE SERUM NUDE ME 27N  |Y2FV01    |PC|            0 |            5 |        0 |        0 |        0 |          0 |     22.080 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364928|4100|4161|UNA BASE SERUM NUDE ME 29N  |X7FV01    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      4.316 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364930|4100|4161|UNA BASE SERUM NUDE ME 31N  |Y8FV02    |PC|            0 |            6 |        0 |        0 |        0 |          0 |     27.084 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364930|4100|4161|UNA BASE SERUM NUDE ME 31N  |Y8FV03    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      9.028 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364934|4100|4161|UNA BASE SERUM NUDE ME 35Q  |XBFV01    |PC|            0 |            4 |        0 |        0 |        0 |          0 |     17.356 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364934|4100|4161|UNA BASE SERUM NUDE ME 35Q  |Z1FV01    |PC|           11 |            0 |        0 |        0 |        0 |     47.729 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364935|4100|4161|UNA BASE SERUM NUDE ME 37Q  |Y4FV01    |PC|            0 |            4 |        0 |        0 |        0 |          0 |     18.932 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364935|4100|4161|UNA BASE SERUM NUDE ME 37Q  |Z1FV01    |PC|            3 |            0 |        0 |        0 |        0 |     14.199 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50364937|4100|4161|UNA BASE SERUM NUDE ME 43N  |Z1FV01    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      8.278 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50365450|4100|4161|ESSENCIAL RF EXCL EDP MASC  |A50001    |PC|            5 |            0 |        0 |        0 |        0 |     13.760 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50365450|4100|4161|ESSENCIAL RF EXCL EDP MASC  |X40004    |PC|            2 |            0 |        0 |        0 |        0 |      5.504 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50365450|4100|4161|ESSENCIAL RF EXCL EDP MASC  |Z30002    |PC|            2 |            0 |        0 |        0 |        0 |      5.504 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50365544|4100|4161|FACES MASCAR ALONGAMENTO CI |X9CM09    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      1.039 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50366334|4100|4161|BOLSA PEQUENA ICONICA KRAFT |A1H001    |PC|          239 |            0 |        0 |        0 |        0 |     44.768 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50366335|4100|4161|BOLSA MEDIANA ICONICA KRAFT |A1H001    |PC|          120 |            0 |        0 |        0 |        0 |     27.553 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367655|4100|4161|CHRONOS BALM HIDRA TRAT OLH |Y80022    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      1.851 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367714|4100|4161|KAIAK CLAS MASC EDT 100ML L |A80011    |PC|            8 |            0 |        0 |        0 |        0 |     19.632 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367714|4100|4161|KAIAK CLAS MASC EDT 100ML L |A80012    |PC|            1 |            0 |        0 |        0 |        0 |      2.454 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367714|4100|4161|KAIAK CLAS MASC EDT 100ML L |A90013    |PC|           14 |            0 |        0 |        0 |        0 |     34.356 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367714|4100|4161|KAIAK CLAS MASC EDT 100ML L |AA0014    |PC|           10 |            0 |        0 |        0 |        0 |     24.540 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367715|4100|4161|KAIAK URBE MASC EDT 100ML L |A30001    |PC|           10 |            0 |        0 |        0 |        0 |     26.000 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367715|4100|4161|KAIAK URBE MASC EDT 100ML L |A80007    |PC|           10 |            0 |        0 |        0 |        0 |     26.000 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367716|4100|4161|KAIAK AVEN MASC EDT 100ML L |A50002    |PC|            5 |            0 |        0 |        0 |        0 |     13.195 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367716|4100|4161|KAIAK AVEN MASC EDT 100ML L |A90006    |PC|            5 |            0 |        0 |        0 |        0 |     13.195 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367716|4100|4161|KAIAK AVEN MASC EDT 100ML L |Z70006    |PC|            7 |            0 |        0 |        0 |        0 |     18.473 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367718|4100|4161|KAIAK OCEANO MASC EDT 100ML |A90010    |PC|            8 |            0 |        0 |        0 |        0 |     22.560 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367718|4100|4161|KAIAK OCEANO MASC EDT 100ML |AA0012    |PC|            5 |            0 |        0 |        0 |        0 |     14.100 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367719|4100|4161|KAIAK CLASS FEM EDT 100ML L |A80015    |PC|           14 |            0 |        0 |        0 |        0 |     38.780 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367720|4100|4161|KAIAK AVEN FEM EDT 100ML LTM|A20001    |PC|            1 |            0 |        0 |        0 |        0 |      2.871 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367720|4100|4161|KAIAK AVEN FEM EDT 100ML LTM|A90009    |PC|           15 |            0 |        0 |        0 |        0 |     43.065 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367721|4100|4161|KAIAK AERO FEM EDT 100ML LTM|Z20003    |PC|            2 |            0 |        0 |        0 |        0 |      5.272 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367722|4100|4161|KAIAK OCEANO FEM EDT 100ML  |A90004    |PC|            5 |            0 |        0 |        0 |        0 |     14.610 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50367722|4100|4161|KAIAK OCEANO FEM EDT 100ML  |Z70008    |PC|            8 |            0 |        0 |        0 |        0 |     23.376 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368439|4100|4161|MMBB RF SABONETE LIQUIDO 20 |A30007    |PC|            3 |            0 |        0 |        0 |        0 |      2.340 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368439|4100|4161|MMBB RF SABONETE LIQUIDO 20 |A30008    |PC|            5 |            0 |        0 |        0 |        0 |      3.900 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368439|4100|4161|MMBB RF SABONETE LIQUIDO 20 |A30009    |PC|            8 |            0 |        0 |        0 |        0 |      6.240 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368441|4100|4161|MMBB RF SHAMPOO 200ML       |A60014    |PC|            2 |            0 |        0 |        0 |        0 |      1.484 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368441|4100|4161|MMBB RF SHAMPOO 200ML       |A90018    |PC|            5 |            0 |        0 |        0 |        0 |      3.710 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368973|4100|4161|NATURA HOMEM CLASSICO EDT 1 |A80007    |PC|           11 |            0 |        0 |        0 |        0 |     37.675 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368973|4100|4161|NATURA HOMEM CLASSICO EDT 1 |ZC0012    |PC|            5 |            0 |        0 |        0 |        0 |     17.125 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368976|4100|4161|HUMOR PROPRIO EDT 75ML FEM  |A50011    |PC|            1 |            0 |        0 |        0 |        0 |      2.511 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368976|4100|4161|HUMOR PROPRIO EDT 75ML FEM  |A90013    |PC|           13 |            0 |        0 |        0 |        0 |     32.643 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368976|4100|4161|HUMOR PROPRIO EDT 75ML FEM  |AB0017    |PC|            5 |            0 |        0 |        0 |        0 |     12.555 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368979|4100|4161|Natura K, 100mL             |A40001    |PC|            6 |            0 |        0 |        0 |        0 |     37.524 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368979|4100|4161|Natura K, 100mL             |A80003    |PC|           16 |            0 |        0 |        0 |        0 |    100.064 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368983|4100|4161|TODODIA DES SPRAY PERF FRUT |A80020    |PC|           18 |            0 |        0 |        0 |        0 |     23.256 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368983|4100|4161|TODODIA DES SPRAY PERF FRUT |A80021    |PC|            4 |            0 |        0 |        0 |        0 |      5.168 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368983|4100|4161|TODODIA DES SPRAY PERF FRUT |AA0029    |PC|           80 |            0 |        0 |        0 |        0 |    103.360 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50368983|4100|4161|TODODIA DES SPRAY PERF FRUT |AA0030    |PC|           80 |            0 |        0 |        0 |        0 |    103.360 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369067|4100|4161|CHRONOS RF SAB LIQ ESP CREM |Y30005    |PC|            2 |            0 |        0 |        0 |        0 |      1.400 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369114|4100|4161|CHRONOS ANTISSIN 45+ NOITE  |XB0008    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      2.946 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369114|4100|4161|CHRONOS ANTISSIN 45+ NOITE  |Y90013    |PC|            0 |            4 |        0 |        0 |        0 |          0 |      5.892 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369118|4100|4161|CHRONOS ANTISSIN 60+ NOITE  |Y30002    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      2.898 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369118|4100|4161|CHRONOS ANTISSIN 60+ NOITE  |Y50005    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      1.449 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369118|4100|4161|CHRONOS ANTISSIN 60+ NOITE  |Y80009    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      1.449 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369122|4100|4161|CHRONOS ANTISSIN 70+ NOITE  |Y50003    |PC|            0 |            3 |        0 |        0 |        0 |          0 |      4.416 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369122|4100|4161|CHRONOS ANTISSIN 70+ NOITE  |Y90008    |PC|            0 |            2 |        0 |        0 |        0 |          0 |      2.944 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369143|4100|4161|CHRONOS SERUM CLAREADOR INT |A20001    |PC|            5 |            0 |        0 |        0 |        0 |     11.575 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369143|4100|4161|CHRONOS SERUM CLAREADOR INT |Z50008    |PC|           13 |            0 |        0 |        0 |        0 |     30.095 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369400|4100|4161|TODODIA FRAMBOESA SAB EM BA |A10001    |PC|           18 |            0 |        0 |        0 |        0 |     23.994 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369400|4100|4161|TODODIA FRAMBOESA SAB EM BA |A70005    |PC|            5 |            0 |        0 |        0 |        0 |      6.665 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369400|4100|4161|TODODIA FRAMBOESA SAB EM BA |A80006    |PC|           15 |            0 |        0 |        0 |        0 |     19.995 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369648|4100|4161|UNA EDP FEM 50ML COL        |Z5PB01    |PC|            2 |            0 |        0 |        0 |        0 |     14.480 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369648|4100|4161|UNA EDP FEM 50ML COL        |ZCPB01    |PC|           14 |            0 |        0 |        0 |        0 |    101.360 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50369648|4100|4161|UNA EDP FEM 50ML COL        |ZCPB02    |PC|            3 |            0 |        0 |        0 |        0 |     21.720 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373671|4100|4161|CHRONOS DUO EXFOLIANTE LIMP |Z10003    |PC|            0 |            1 |        0 |        0 |        0 |          0 |      1.226 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373978|4100|4161|EKOS COND PATAUA NFV 300ML  |A60011    |PC|            8 |            0 |        0 |        0 |        0 |     11.184 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373978|4100|4161|EKOS COND PATAUA NFV 300ML  |A60014    |PC|            5 |            0 |        0 |        0 |        0 |      6.990 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373980|4100|4161|EKOS PRE SH COND MURUMURU N |A50001    |PC|            8 |            0 |        0 |        0 |        0 |      6.048 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373980|4100|4161|EKOS PRE SH COND MURUMURU N |ZC0004    |PC|            5 |            0 |        0 |        0 |        0 |      3.780 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373981|4100|4161|EKOS CPP COND MURUMURU NFV  |A60007    |PC|            9 |            0 |        0 |        0 |        0 |      7.695 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373981|4100|4161|EKOS CPP COND MURUMURU NFV  |A60008    |PC|            5 |            0 |        0 |        0 |        0 |      4.275 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373981|4100|4161|EKOS CPP COND MURUMURU NFV  |A70009    |PC|            9 |            0 |        0 |        0 |        0 |      7.695 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373984|4100|4161|EKOS REFIL SH MURUMURU NFV  |A80014    |PC|           15 |            0 |        0 |        0 |        0 |     17.250 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373984|4100|4161|EKOS REFIL SH MURUMURU NFV  |AA0016    |PC|           10 |            0 |        0 |        0 |        0 |     11.500 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373986|4100|4161|EKOS REFIL COND MURUMURU NF |A50006    |PC|            6 |            0 |        0 |        0 |        0 |      6.984 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373986|4100|4161|EKOS REFIL COND MURUMURU NF |A80009    |PC|            3 |            0 |        0 |        0 |        0 |      3.492 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373986|4100|4161|EKOS REFIL COND MURUMURU NF |A90010    |PC|            6 |            0 |        0 |        0 |        0 |      6.984 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373986|4100|4161|EKOS REFIL COND MURUMURU NF |Z40007    |PC|            2 |            0 |        0 |        0 |        0 |      2.328 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373986|4100|4161|EKOS REFIL COND MURUMURU NF |Z60008    |PC|            1 |            0 |        0 |        0 |        0 |      1.164 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373986|4100|4161|EKOS REFIL COND MURUMURU NF |ZA0011    |PC|           10 |            0 |        0 |        0 |        0 |     11.640 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373987|4100|4161|SERUM NOTUR CAP MURUMURU 30 |Z1CE03    |PC|            0 |            1 |        0 |        0 |        0 |          0 |        679 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373988|4100|4161|EKOS PATAUA TONICO CAP NFV  |A4FV02    |PC|            2 |            0 |        0 |        0 |        0 |      3.162 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373988|4100|4161|EKOS PATAUA TONICO CAP NFV  |A4FV03    |PC|            2 |            0 |        0 |        0 |        0 |      3.162 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373988|4100|4161|EKOS PATAUA TONICO CAP NFV  |A6FV01    |PC|            6 |            0 |        0 |        0 |        0 |      9.486 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373994|4100|4161|EKOS REFIL COND PATAUA NFV  |A40003    |PC|           12 |            0 |        0 |        0 |        0 |     13.872 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373994|4100|4161|EKOS REFIL COND PATAUA NFV  |AB0013    |PC|            6 |            0 |        0 |        0 |        0 |      6.936 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373994|4100|4161|EKOS REFIL COND PATAUA NFV  |Z40006    |PC|            3 |            0 |        0 |        0 |        0 |      3.468 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373994|4100|4161|EKOS REFIL COND PATAUA NFV  |ZA0011    |PC|            4 |            0 |        0 |        0 |        0 |      4.624 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50373997|4100|4161|EKOS RF OLEO DES HID TRIF M |AA0007    |PC|           16 |            0 |        0 |        0 |        0 |     23.984 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374147|4100|4161|NATURA HOMEM CREME DE BARBE |ZB0012    |PC|           20 |            0 |        0 |        0 |        0 |     14.320 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374161|4100|4161|CHRONOS ANTISSINAIS 45+ FPS |Y10002    |PC|            0 |           13 |        0 |        0 |        0 |          0 |     23.751 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374274|4100|4161|NATURA HOMEM EDP ESSEN MASC |A30005    |PC|            5 |            0 |        0 |        0 |        0 |     21.600 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374274|4100|4161|NATURA HOMEM EDP ESSEN MASC |AA0014    |PC|            5 |            0 |        0 |        0 |        0 |     21.600 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374275|4100|4161|NATURA HOMEM EDP POTEN MASC |A50007    |PC|            4 |            0 |        0 |        0 |        0 |     18.388 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374275|4100|4161|NATURA HOMEM EDP POTEN MASC |A60009    |PC|            5 |            0 |        0 |        0 |        0 |     22.985 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
| 50374275|4100|4161|NATURA HOMEM EDP POTEN MASC |A90014    |PC|           13 |            0 |        0 |        0 |        0 |     59.761 |          0 |DOMINICOS       |   |CLP  |                0 |                0 |                0 |                0 |                0 |
